Tiempo (s), Cal1 (%), Cal2 (%), Temp1 (°C), Temp2 (°C), Set1 (°C), Set2 (°C)
1.704323608875274658e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.442799999999999727e+01,3.963799999999999812e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.714484524726867676e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.467300000000000182e+01,3.958899999999999864e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.724498991966247559e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.481900000000000261e+01,3.983400000000000318e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.734509134292602539e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.477000000000000313e+01,3.978499999999999659e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.744519841670989990e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.491700000000000159e+01,3.978499999999999659e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.754533643722534180e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.481900000000000261e+01,3.968699999999999761e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.764544548988342285e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.491700000000000159e+01,3.993200000000000216e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.774551134109497070e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.511200000000000188e+01,3.997999999999999687e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.784561069011688232e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.516100000000000136e+01,3.997999999999999687e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.794582817554473877e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.511200000000000188e+01,3.997999999999999687e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.804598550796508789e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.530799999999999983e+01,4.017600000000000193e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.814615614414215088e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.550300000000000011e+01,4.037100000000000222e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.824621555805206299e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.540599999999999881e+01,4.037100000000000222e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.834638099670410156e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.555199999999999960e+01,4.042000000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.844644398689270020e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.545499999999999829e+01,4.017600000000000193e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.854658722877502441e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.555199999999999960e+01,4.051800000000000068e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.864671416282653809e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.579699999999999704e+01,4.061599999999999966e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.874826903343200684e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.569899999999999807e+01,4.056700000000000017e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.884839656352996826e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.599199999999999733e+01,4.056700000000000017e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.894857430458068848e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.594299999999999784e+01,4.066499999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.904864068031311035e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.604099999999999682e+01,4.076200000000000045e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.914874691963195801e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.613900000000000290e+01,4.081099999999999994e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.924885144233703613e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.623700000000000188e+01,4.100699999999999790e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.934895627498626709e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.623700000000000188e+01,4.085999999999999943e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.944903709888458252e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.618800000000000239e+01,4.115299999999999869e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.954914350509643555e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.623700000000000188e+01,4.120199999999999818e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.964927778244018555e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.623700000000000188e+01,4.090899999999999892e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.974941945075988770e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.628499999999999659e+01,4.125099999999999767e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.984950816631317139e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.618800000000000239e+01,4.125099999999999767e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.994962441921234131e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.643200000000000216e+01,4.125099999999999767e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.004970829486846924e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.633400000000000318e+01,4.125099999999999767e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.014981236457824707e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.643200000000000216e+01,4.134899999999999665e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.025004491806030273e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.648100000000000165e+01,4.120199999999999818e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.035020513534545898e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.672500000000000142e+01,4.139800000000000324e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.045032756328582764e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.667600000000000193e+01,4.154399999999999693e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.055042667388916016e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.672500000000000142e+01,4.159300000000000352e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.065059146881103516e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.692099999999999937e+01,4.144700000000000273e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.075220537185668945e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.687199999999999989e+01,4.154399999999999693e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.085231893062591553e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.696999999999999886e+01,4.159300000000000352e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.095239279270172119e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.682300000000000040e+01,4.174000000000000199e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.105249269008636475e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.706700000000000017e+01,4.188700000000000045e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.115259723663330078e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.701899999999999835e+01,4.178900000000000148e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.125270564556121826e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.701899999999999835e+01,4.174000000000000199e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.135292325019836426e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.701899999999999835e+01,4.178900000000000148e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.145310702323913574e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.721399999999999864e+01,4.169100000000000250e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.155323157310485840e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.716499999999999915e+01,4.193500000000000227e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.165336432456970215e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.711599999999999966e+01,4.213100000000000023e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.175343022346496582e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.706700000000000017e+01,4.217999999999999972e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.185356740951538086e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.716499999999999915e+01,4.193500000000000227e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.195517973899841309e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.731199999999999761e+01,4.203300000000000125e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.205530118942260742e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.731199999999999761e+01,4.217999999999999972e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.215543017387390137e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.740999999999999659e+01,4.213100000000000023e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.225551104545593262e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.750699999999999790e+01,4.247299999999999898e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.235564029216766357e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.760499999999999687e+01,4.227799999999999869e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.245573205947875977e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.765400000000000347e+01,4.247299999999999898e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.255592191219329834e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.775200000000000244e+01,4.247299999999999898e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.265602924823760986e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.775200000000000244e+01,4.252199999999999847e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.275682950019836426e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.760499999999999687e+01,4.247299999999999898e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.285775406360626221e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.789800000000000324e+01,4.247299999999999898e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.295783510208129883e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.794700000000000273e+01,4.227799999999999869e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.305805397033691406e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.789800000000000324e+01,4.247299999999999898e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.315815594196319580e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.799600000000000222e+01,4.252199999999999847e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.325836851596832275e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.794700000000000273e+01,4.266899999999999693e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.335839316844940186e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.804500000000000171e+01,4.271800000000000352e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.345857863426208496e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.814300000000000068e+01,4.271800000000000352e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.355860216617584229e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.828900000000000148e+01,4.306000000000000227e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.365871253013610840e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.824000000000000199e+01,4.286399999999999721e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.375893409252166748e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.828900000000000148e+01,4.291299999999999670e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.386059978008270264e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.858299999999999841e+01,4.301100000000000279e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.396081213951110840e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.838700000000000045e+01,4.291299999999999670e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.406244084835052490e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.848499999999999943e+01,4.291299999999999670e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.416255767345428467e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.853399999999999892e+01,4.291299999999999670e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.426269485950469971e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.867999999999999972e+01,4.310900000000000176e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.436282746791839600e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.887599999999999767e+01,4.306000000000000227e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.446290860176086426e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.867999999999999972e+01,4.296200000000000330e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.456306791305541992e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.882699999999999818e+01,4.310900000000000176e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.466318283081054688e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.858299999999999841e+01,4.296200000000000330e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.476328952312469482e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.877799999999999869e+01,4.306000000000000227e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.486340072154998779e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.872899999999999920e+01,4.340200000000000102e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.496352753639221191e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.892499999999999716e+01,4.354800000000000182e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.506361560821533203e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.892499999999999716e+01,4.330400000000000205e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.516374397277832031e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.892499999999999716e+01,4.354800000000000182e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.526386094093322754e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.892499999999999716e+01,4.350000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.536403381824493408e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.907099999999999795e+01,4.369500000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.546416363716125488e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.892499999999999716e+01,4.359700000000000131e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.556420030593872070e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.916899999999999693e+01,4.379299999999999926e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.566436014175415039e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.902199999999999847e+01,4.369500000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.576449728012084961e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.921800000000000352e+01,4.393900000000000006e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.586611845493316650e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.921800000000000352e+01,4.369500000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.596634542942047119e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.911999999999999744e+01,4.379299999999999926e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.606651353836059570e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.911999999999999744e+01,4.398799999999999955e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.616815161705017090e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.921800000000000352e+01,4.403699999999999903e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.626823945045471191e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.931600000000000250e+01,4.413499999999999801e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.636833314895629883e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.921800000000000352e+01,4.398799999999999955e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.646851284503936768e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.931600000000000250e+01,4.428199999999999648e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.656856322288513184e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.946200000000000330e+01,4.393900000000000006e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.666867969036102295e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.951100000000000279e+01,4.413499999999999801e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.676884379386901855e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.960900000000000176e+01,4.408599999999999852e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.686895809173583984e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.951100000000000279e+01,4.408599999999999852e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.696905081272125244e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.951100000000000279e+01,4.408599999999999852e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.706918041706085205e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.965800000000000125e+01,4.418399999999999750e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.716930577754974365e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.946200000000000330e+01,4.432999999999999829e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.726938967704772949e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.970700000000000074e+01,4.423299999999999699e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.736948242187500000e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.965800000000000125e+01,4.447699999999999676e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.746958684921264648e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.965800000000000125e+01,4.442799999999999727e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.756967363357543945e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.970700000000000074e+01,4.442799999999999727e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.766983840465545654e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.975600000000000023e+01,4.452600000000000335e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.776992220878601074e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.995100000000000051e+01,4.467300000000000182e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.787003507614135742e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.980400000000000205e+01,4.467300000000000182e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.797015349864959717e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.980400000000000205e+01,4.486800000000000210e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.807034637928009033e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.985300000000000153e+01,4.477000000000000313e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.817052402496337891e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.014699999999999847e+01,4.477000000000000313e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.827063930034637451e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.004899999999999949e+01,4.472099999999999653e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.837221374511718750e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.009799999999999898e+01,4.481900000000000261e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.847228007316589355e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.014699999999999847e+01,4.491700000000000159e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.857246685028076172e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.019599999999999795e+01,4.496600000000000108e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.867262372970581055e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.019500000000000028e+01,4.486800000000000210e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.877267162799835205e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.024399999999999977e+01,4.481900000000000261e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.887274792194366455e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.000000000000000000e+01,4.491700000000000159e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.897288441658020020e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.024399999999999977e+01,4.491700000000000159e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.907299292087554932e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.029299999999999926e+01,4.496600000000000108e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.917311019897460938e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.043999999999999773e+01,4.506400000000000006e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.927316331863403320e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.029299999999999926e+01,4.501500000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.937343964576721191e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.039099999999999824e+01,4.496600000000000108e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.947363541126251221e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.034199999999999875e+01,4.481900000000000261e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.957519614696502686e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.058700000000000330e+01,4.511200000000000188e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.967538404464721680e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.058700000000000330e+01,4.516100000000000136e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.977547664642333984e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.063499999999999801e+01,4.511200000000000188e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.987556405067443848e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.058700000000000330e+01,4.501500000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.997570650577545166e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.078199999999999648e+01,4.521000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.007582638263702393e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.083100000000000307e+01,4.521000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.017590301036834717e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.073299999999999699e+01,4.516100000000000136e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.027610976696014404e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.088000000000000256e+01,4.521000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.037767379283905029e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.083100000000000307e+01,4.521000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.047793343067169189e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.078199999999999648e+01,4.516100000000000136e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.057804710865020752e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.102600000000000335e+01,4.521000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.067823224067687988e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.102600000000000335e+01,4.521000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.077835795879364014e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.092900000000000205e+01,4.525900000000000034e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.087997748851776123e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.107500000000000284e+01,4.550300000000000011e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.098009922504425049e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.117300000000000182e+01,4.530799999999999983e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.108032193183898926e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.122200000000000131e+01,4.545499999999999829e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.118049318790435791e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.112400000000000233e+01,4.550300000000000011e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.128061859607696533e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.112400000000000233e+01,4.540599999999999881e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.138071899414062500e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.117300000000000182e+01,4.540599999999999881e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.148084285259246826e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.127100000000000080e+01,4.545499999999999829e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.158097598552703857e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.122200000000000131e+01,4.560099999999999909e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.168105797767639160e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.141700000000000159e+01,4.564999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.178111574649810791e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.132000000000000028e+01,4.564999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.188127644062042236e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.146600000000000108e+01,4.555199999999999960e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.198293244838714600e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.156400000000000006e+01,4.579699999999999704e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.208298349380493164e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.151500000000000057e+01,4.569899999999999807e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.218309676647186279e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.161299999999999955e+01,4.579699999999999704e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.228319921493530273e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.151500000000000057e+01,4.564999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.238328380584716797e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.156400000000000006e+01,4.564999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.248346946239471436e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.171099999999999852e+01,4.574799999999999756e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.258370873928070068e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.180799999999999983e+01,4.579699999999999704e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.268531901836395264e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.171099999999999852e+01,4.599199999999999733e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.278545806407928467e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.180799999999999983e+01,4.589399999999999835e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.288560621738433838e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.200399999999999778e+01,4.594299999999999784e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.298568551540374756e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.210199999999999676e+01,4.569899999999999807e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.308575084209442139e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.190599999999999881e+01,4.579699999999999704e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.318589286804199219e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.205299999999999727e+01,4.579699999999999704e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.328598425388336182e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.215100000000000335e+01,4.579699999999999704e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.338615963459014893e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.205299999999999727e+01,4.599199999999999733e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.348620052337646484e+02,2.000000000000000000e+01,2.000000000000000000e+01,5.200399999999999778e+01,4.604099999999999682e+01,2.300000000000000000e+01,2.300000000000000000e+01
