Tiempo (s), Cal1 (%), Cal2 (%), Temp1 (°C), Temp2 (°C), Set1 (°C), Set2 (°C)
2.370801372528076172e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.763400000000000034e+01,3.225800000000000267e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.380805859565734863e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.773199999999999932e+01,3.220900000000000318e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.390806641578674316e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.763400000000000034e+01,3.230700000000000216e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.400808591842651367e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.768299999999999983e+01,3.225800000000000267e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.410811057090759277e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.773199999999999932e+01,3.230700000000000216e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.420813221931457520e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.787899999999999778e+01,3.230700000000000216e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.430814454555511475e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.778099999999999881e+01,3.225800000000000267e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.440817711353302002e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.792799999999999727e+01,3.240500000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.450818896293640137e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.768299999999999983e+01,3.220900000000000318e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.460819637775421143e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.787899999999999778e+01,3.230700000000000216e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.470820560455322266e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.792799999999999727e+01,3.225800000000000267e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.480825798511505127e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.797699999999999676e+01,3.230700000000000216e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.490827167034149170e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.812299999999999756e+01,3.230700000000000216e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.500829937458038330e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.802499999999999858e+01,3.230700000000000216e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.510831201076507568e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.802499999999999858e+01,3.230700000000000216e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.520832326412200928e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.802499999999999858e+01,3.240500000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.530833282470703125e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.807399999999999807e+01,3.230700000000000216e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.540834240913391113e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.817199999999999704e+01,3.245400000000000063e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.550837838649749756e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.802499999999999858e+01,3.230700000000000216e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.560839407444000244e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.812299999999999756e+01,3.245400000000000063e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.570845282077789307e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.807399999999999807e+01,3.245400000000000063e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.580846185684204102e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.812299999999999756e+01,3.260000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.590847928524017334e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.817199999999999704e+01,3.245400000000000063e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.600848796367645264e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.807399999999999807e+01,3.250200000000000244e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.610850057601928711e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.812299999999999756e+01,3.250200000000000244e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.620850903987884521e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.812299999999999756e+01,3.260000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.630855529308319092e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.822099999999999653e+01,3.245400000000000063e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.640859215259552002e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.812299999999999756e+01,3.255100000000000193e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.650860137939453125e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.817199999999999704e+01,3.250200000000000244e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.660861341953277588e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.817199999999999704e+01,3.260000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.670863678455352783e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.812299999999999756e+01,3.264900000000000091e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.680864722728729248e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.812299999999999756e+01,3.260000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
